name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Palam, delhi",2011-09-15T17:00:00,26.1,26.1,25.2,94.8,35,100,rain,,,,7.6,360,1000.8,100,2,53.7,0.2,1,,"Rain, Overcast",rain,42182099999
"Palam, delhi",2011-09-15T18:00:00,25.6,25.6,25,96.48,0,0,,,,,9.4,10,1002,94,1,13.8,0,0,,Overcast,cloudy,"VIDP,42181099999"
"Palam, delhi",2011-09-15T19:00:00,25,25,25,100,0,0,,,,,9.7,50,1002,100,1,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
"Palam, delhi",2011-09-15T20:00:00,25.4,25.4,25.4,99.88,0,0,,,,,3.1,36,1002,100,1,0,0,0,,Overcast,cloudy,"42182099999,VIDP,42181099999"
"Palam, delhi",2011-09-15T21:00:00,26,26,26,100,0,0,,,,,3,160,1004.1,100,1,0,0,0,,Overcast,cloudy,"VIDP,42181099999"
"Palam, delhi",2011-09-15T22:00:00,26.1,26.1,26.1,100,0,0,,,,,0,151.8,1004.1,100,1,0,0,0,,Overcast,cloudy,42181099999
"Palam, delhi",2011-09-15T23:00:00,26,26,26,99.93,0,0,,,,,0,0,1004,89.2,1,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Palam, delhi",2011-09-16T00:00:00,26,26,26,100,0,0,,,,,0,0,1004.1,89.2,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Palam, delhi",2011-09-16T01:00:00,26,26,26,100,0,0,,,,,0,0,1003.1,89.2,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Palam, delhi",2011-09-16T02:00:00,26.1,26.1,26,99.81,0,0,,,,,0,168.6,1003,90,1.1,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,42181099999"
"Palam, delhi",2011-09-16T03:00:00,26.1,26.1,26.1,100,0,0,,,,,0,164.7,1002,90,1,0,0,0,,Partially cloudy,partly-cloudy-night,42181099999
"Palam, delhi",2011-09-16T04:00:00,26,26,26,100,0,0,,,,,5.4,276,1002,89.2,1,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Palam, delhi",2011-09-16T05:00:00,26,26,26,99.93,0,0,,,,,3.1,306,1001.9,89.6,1,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Palam, delhi",2011-09-16T06:00:00,26,26,26,100,0,0,,,,,0,0,1002,89.2,1,1,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Palam, delhi",2011-09-16T07:00:00,25.7,25.7,24.9,95.35,0,0,,,,,3.6,204.3,,64,,60.9,0.2,1,,Partially cloudy,partly-cloudy-day,remote
"Palam, delhi",2011-09-16T08:00:00,27,31.3,26,94.34,0,0,,,,,2.1,290,1003.1,89.6,1,237.2,0.9,2,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Palam, delhi",2011-09-16T09:00:00,27.1,31.4,26.1,94.28,0,0,,,,,9.4,310,1004.1,90,1,411.6,1.5,4,,Partially cloudy,partly-cloudy-day,42181099999
"Palam, delhi",2011-09-16T10:00:00,26,26,26,100,0,0,,,,,10.4,74,1005.1,89.2,3,546.5,2,5,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Palam, delhi",2011-09-16T11:00:00,27.8,32.5,25.2,85.97,0.328,100,rain,,,,9.5,104,1005,73.5,3,628,2.3,6,,"Rain, Partially cloudy",rain,"42182099999,VIDP,42181099999"
"Palam, delhi",2011-09-16T12:00:00,30.1,36.3,25.1,74.64,0,0,,,,,5.4,80,1004.1,50,3,667,2.4,7,,Partially cloudy,partly-cloudy-day,42181099999
"Palam, delhi",2011-09-16T13:00:00,31,37.8,25,70.48,0,0,,,,,6.3,36,1004.1,50,4,633.5,2.3,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Palam, delhi",2011-09-16T14:00:00,30.7,36.6,24.4,69.42,0,0,,,,,7.5,102,1002.9,51.2,4.9,585.8,2.1,6,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Palam, delhi",2011-09-16T15:00:00,31,37.8,25,70.48,0,0,,,,,8.3,90,1002,50,5,329.9,1.2,3,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Palam, delhi",2011-09-16T16:00:00,32.1,39.3,25.1,66.59,0,0,,,,,5.4,90,1002,90,5,213.8,0.8,2,,Partially cloudy,partly-cloudy-day,42181099999
"Palam, delhi",2011-09-16T17:00:00,31,37.9,25.1,70.75,0,0,,,,,5.2,92,1000.9,64.9,3.9,101.7,0.4,1,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Palam, delhi",2011-09-16T18:00:00,30.1,36.3,25.1,74.64,0,0,,,,,7.6,130,1002,90,3,20.3,0.1,0,,Partially cloudy,partly-cloudy-day,42181099999
"Palam, delhi",2011-09-16T19:00:00,30,37,25.6,77.36,0,0,,,,,8.3,174,1002,50,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Palam, delhi",2011-09-16T20:00:00,29,34.6,25.1,79.2,0,0,,,,,0,0,1003,51.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Palam, delhi",2011-09-16T21:00:00,29.1,35.8,26.1,83.9,0,0,,,,,0,347.9,1003.1,50,3,0,0,0,,Partially cloudy,partly-cloudy-night,42181099999
"Palam, delhi",2011-09-16T22:00:00,28.6,35.3,26.4,87.89,0,0,,,,,0,0,1003.1,50,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Palam, delhi",2011-09-16T23:00:00,27.6,33.1,26.4,92.87,0,0,,,,,2.1,240,1003.1,50,3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Palam, delhi",2011-09-17T00:00:00,27,31.6,26.6,97.69,0,0,,,,,10.8,244,1004.1,65.1,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Palam, delhi",2011-09-17T01:00:00,26.6,26.6,24.6,88.81,0,0,,,,,11,294,1004.1,89.2,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Palam, delhi",2011-09-17T02:00:00,26.1,26.1,24.2,89.15,0,0,,,,,5,270,1003,88,2.9,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,42181099999"
"Palam, delhi",2011-09-17T03:00:00,25,25,24,94.19,0.2,100,rain,,,,0,0,,50,4,0,0,0,,"Rain, Partially cloudy",rain,VIDP
"Palam, delhi",2011-09-17T04:00:00,25,25,24,94.19,0,0,,,,,0,0,1002,50,4,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Palam, delhi",2011-09-17T05:00:00,25.1,25.1,24.1,94.23,0,0,,,,,0,284,1002,49.3,3.9,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,42181099999"
"Palam, delhi",2011-09-17T06:00:00,24.1,24.1,24.1,100,0,0,,,,,5.4,270,1003.1,50,4,1.7,0,0,,Partially cloudy,partly-cloudy-night,42181099999
"Palam, delhi",2011-09-17T07:00:00,25.1,25.1,24.1,94.19,0,0,,,,,7.6,270,1003.1,50,4,99,0.4,1,,Partially cloudy,partly-cloudy-day,42181099999
"Palam, delhi",2011-09-17T08:00:00,26,26,24,88.59,0,0,,,,,10.1,278,1004,49.6,3.3,310.4,1.1,3,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Palam, delhi",2011-09-17T09:00:00,27.4,30.9,24,81.75,0,0,,,,,12.6,284,1004.1,50,4,526.5,1.9,5,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Palam, delhi",2011-09-17T10:00:00,28.4,33,24.4,78.98,0,0,,,,,13,294,1005.1,74.1,4,706.3,2.5,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Palam, delhi",2011-09-17T11:00:00,29.5,35.3,25,76.9,0,0,,,,,13.7,260,1004.9,49.6,5,832.8,3,8,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Palam, delhi",2011-09-17T12:00:00,30.4,36.9,25,72.95,0,0,,,,,15.5,264,1004.1,65.1,5,888.3,3.2,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Palam, delhi",2011-09-17T13:00:00,31.1,39.3,26.1,74.8,0,0,,,,,16.6,280,1003.1,90,5,872.3,3.1,9,,Partially cloudy,partly-cloudy-day,42181099999
"Palam, delhi",2011-09-17T14:00:00,31.1,37.9,25,70.07,0,0,,,,,14.9,287,1001.9,87.2,5,785.3,2.8,8,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Palam, delhi",2011-09-17T15:00:00,32.1,39.3,25.1,66.59,0,0,,,,,14.8,290,1001,90,5,645.5,2.3,6,,Partially cloudy,partly-cloudy-day,42181099999
"Palam, delhi",2011-09-17T16:00:00,31.6,38.7,25,68.1,0,0,,,,,16.6,286,1001,89.2,5,387.4,1.4,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Palam, delhi",2011-09-17T17:00:00,31,37.9,25,70.48,0,0,,,,,15.2,280,999.9,87.2,5,213.8,0.8,2,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42181099999"
"Palam, delhi",2011-09-17T18:00:00,29.6,35.2,24.6,74.57,0,0,,,,,11.9,278,1000,50,4.6,52,0.2,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"Palam, delhi",2011-09-17T19:00:00,29.1,34.7,25.1,79.07,0,0,,,,,9.4,280,1000,50,4,0,0,0,,Partially cloudy,partly-cloudy-night,42181099999
"Palam, delhi",2011-09-17T20:00:00,29,34.6,25,79.12,0,0,,,,,8.3,290,1001,50.4,3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"Palam, delhi",2011-09-17T21:00:00,28.1,32.8,25.1,83.79,0,0,,,,,5.4,280,1002,50,3,0,0,0,,Partially cloudy,partly-cloudy-night,42181099999
"Palam, delhi",2011-09-17T22:00:00,28,32.7,25,83.79,0,0,,,,,7.6,268,1002,50,3,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"Palam, delhi",2011-09-17T23:00:00,28,33.1,25.4,85.77,0,0,,,,,8.6,272,1003,65.7,3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
